weather_main,traffic_volume
Snow,2131
Snow,1983
Mist,1983
Snow,1684
Mist,1684
Snow,976
Mist,976
Snow,450
Mist,450
Snow,314
Snow,255
Snow,344
Snow,789
Mist,789
Snow,2531
Snow,4867
Snow,5263
Snow,5325
Clouds,5137
Snow,4582
Clouds,4202
Clouds,4396
Clouds,4519
Clouds,4890
Clouds,5139
Clouds,5242
Clouds,4913
Clouds,4415
Clouds,2880
Clouds,2425
Clouds,2273
Haze,1746
Clouds,1007
Mist,571
Snow,571
Snow,349
Snow,245
Snow,357
Mist,357
Snow,833
Mist,833
Snow,2620
Clouds,5178
Mist,5771
Snow,5771
Snow,5586
Mist,5586
Clouds,5310
Clouds,4313
Clouds,4583
Clouds,4810
Clouds,5320
Clouds,5497
Clouds,6208
Clouds,5574
Clouds,4371
Clouds,3104
Mist,2616
Fog,2425
Mist,2425
Mist,1928
Mist,1081
Mist,590
Haze,590
Mist,371
Mist,268
Mist,356
Mist,876
Mist,2651
Mist,5183
Mist,6385
Clouds,6038
Clouds,5045
Clouds,4531
Clouds,5031
Clouds,5050
Clouds,4989
Clouds,5622
Clouds,5698
Clouds,6132
Clouds,5331
Clouds,4534
Clouds,3275
Clouds,2982
Clouds,2632
Clouds,2074
Clouds,1158
Clouds,652
Clouds,411
Clouds,371
Clouds,447
Clouds,781
Clouds,2508
Clouds,5412
Clouds,6507
Clouds,5595
Clouds,5113
Clouds,4868
Clouds,5297
Clouds,5480
Clouds,5407
Clouds,5519
Clouds,6002
Clouds,6185
Clouds,5545
Mist,4555
Mist,3598
Haze,3598
Haze,2868
Mist,2868
Mist,2819
Mist,2890
Mist,1828
Mist,1147
Mist,699
Mist,556
Mist,385
Mist,421
Mist,716
Mist,1104
Mist,1616
Mist,2407
Mist,3169
Mist,3519
Haze,3519
Mist,3938
Haze,4030
Mist,4030
Mist,4235
Clouds,4080
Clouds,4143
Clouds,4347
Clouds,4088
Clouds,2822
Clouds,2420
Clouds,2406
Clouds,2320
Clouds,1621
Clouds,1098
Clouds,704
Clouds,588
Mist,307
Rain,307
Haze,307
Drizzle,307
Mist,271
Rain,271
Drizzle,271
Rain,271
Rain,455
Mist,455
Rain,455
Rain,690
Mist,690
Rain,690
Rain,964
Mist,964
Drizzle,964
Rain,964
Rain,1616
Mist,1616
Rain,1616
Drizzle,1616
Rain,2300
Mist,2300
Rain,2300
Drizzle,2300
Drizzle,2300
Rain,3021
Mist,3021
Drizzle,3021
Drizzle,3021
Rain,3473
Mist,3473
Drizzle,3473
Rain,3552
Mist,3552
Drizzle,3552
Drizzle,3657
Mist,3657
Rain,3657
Drizzle,3547
Mist,3547
Rain,3547
Drizzle,3547
Drizzle,3884
Mist,3884
Rain,3884
Mist,4130
Rain,4130
Fog,4130
Drizzle,4130
Mist,3775
Fog,3775
Drizzle,3775
Rain,3775
Drizzle,3076
Mist,3076
Fog,3076
Rain,3076
Rain,2597
Fog,2597
Mist,2597
Drizzle,2597
Snow,2597
Rain,2186
Mist,2186
Snow,2186
Drizzle,1945
Mist,1945
Rain,1945
Snow,1945
Snow,1945
Rain,1476
Mist,1476
Snow,1476
Snow,929
Mist,929
Rain,929
Snow,485
Mist,485
Rain,485
Snow,306
Mist,306
Mist,250
Mist,317
Mist,801
Mist,2543
Mist,5665
Mist,6520
Mist,5663
Mist,5053
Mist,4384
Mist,4589
Mist,4814
Mist,4994
Mist,5122
Mist,5694
Mist,6195
Clouds,5590
Clouds,3996
Clouds,2953
Clouds,2391
Clouds,2018
Clouds,1385
Clouds,966
Clouds,511
Clouds,332
Clouds,248
Clouds,359
Clouds,812
Clouds,2528
Mist,5814
Mist,6656
Mist,5843
Snow,5303
Mist,5303
Mist,4918
Haze,5198
Mist,5198
Mist,5316
Mist,5433
Haze,5433
Mist,5785
Haze,5785
Mist,6120
Haze,6120
Mist,6493
Haze,6493
Haze,5915
Mist,5915
Mist,4570
Haze,4570
Mist,3467
Haze,3467
Mist,2855
Mist,2549
Haze,2549
Mist,2137
Snow,2137
Mist,1295
Snow,1295
Snow,534
Mist,534
Mist,348
Snow,348
Mist,278
Snow,278
Mist,378
Snow,378
Mist,790
Snow,790
Mist,2526
Mist,5796
Mist,6803
Mist,5779
Mist,5318
Snow,5318
Fog,5318
Mist,4869
Fog,4869
Mist,4999
Mist,5104
Haze,5084
Mist,5084
Haze,5634
Mist,5634
Haze,5912
Mist,5912
Haze,6135
Mist,6135
Haze,5784
Mist,5784
Haze,4553
Mist,4553
Haze,3353
Mist,3353
Haze,2883
Mist,2883
Mist,2591
Haze,2591
Snow,2591
Haze,2004
Mist,2004
Snow,1113
Mist,1113
Mist,641
Mist,419
Mist,281
Mist,391
Mist,837
Clouds,2489
Mist,5277
Mist,5631
Mist,5444
Haze,5444
Mist,4803
Haze,4803
Mist,4500
Haze,4785
Mist,4785
Mist,4800
Clouds,5007
Haze,5632
Mist,6333
Mist,5831
Clouds,4279
Mist,3270
Clouds,2677
Snow,2458
Mist,2458
Snow,2208
Mist,2208
Clouds,1244
Clouds,737
Snow,436
Haze,436
Snow,318
Mist,318
Snow,386
Mist,386
Snow,739
Mist,739
Haze,739
Snow,2242
Mist,2242
Haze,2242
Snow,5014
Mist,5014
Snow,5982
Mist,5982
Snow,5315
Mist,5315
Haze,5315
Snow,5000
Mist,5000
Snow,4985
Mist,4985
Haze,4985
Haze,5409
Clouds,5578
Clouds,5806
Clouds,5999
Clouds,5968
Clouds,5264
Clouds,4605
Clouds,3725
Clouds,3058
Clouds,2795
Clouds,2724
Clouds,1843
Clear,1227
Clear,741
Clear,531
Clear,407
Clear,394
Clear,651
Clear,1048
Clear,1451
Clear,2100
Clear,3111
Clear,3705
Clear,4164
Clear,4300
Clear,4350
Clear,4243
Clear,4332
Clear,4678
Clouds,4384
Clouds,3631
Clouds,3132
Clear,2694
Clear,2567
Clear,2451
Clouds,1693
Clear,1063
Clear,685
Clouds,577
Clouds,261
Mist,401
Clouds,660
Clouds,895
Clouds,1417
Clouds,2288
Clouds,2955
Clouds,3397
Clouds,3324
Clouds,3459
Clear,3292
Clear,3838
Clear,4039
Clear,3474
Clear,3071
Clear,2537
Clear,2254
Clear,2099
Clear,1847
Snow,1198
Clouds,664
Clouds,401
Clouds,330
Clouds,250
Clouds,430
Clouds,998
Clouds,1940
Clouds,2440
Clouds,2174
Clouds,2521
Clouds,3008
Clear,3559
Clouds,3997
Clouds,3821
Clouds,4048
Clouds,4032
Clouds,3759
Clouds,3099
Clouds,2536
Clouds,1972
Clouds,2212
Clouds,2463
Clouds,2240
Clouds,1542
Clouds,803
Clouds,575
Clouds,352
Clouds,191
Snow,125
Snow,208
Snow,432
Snow,478
Mist,478
Snow,642
Snow,1138
Clouds,1787
Clouds,2314
Clouds,2549
Clouds,2724
Clear,2739
Clear,2788
Clear,2938
Clear,2934
Clear,2944
Clear,2941
Clear,2795
Clear,2370
Clear,1758
Clear,1079
Clear,539
Clear,285
Clear,252
Clear,275
Clear,558
Clear,1880
Clear,3922
Clear,4087
Clouds,3745
Clouds,3577
Clouds,3708
Clear,4209
Clouds,4422
Clear,4699
Clear,4935
Clear,5203
Clouds,5489
Clouds,5036
Clouds,3838
Clouds,2796
Clouds,2327
Clouds,2010
Clouds,1856
Clouds,1139
Clouds,686
Clouds,418
Clouds,301
Clouds,303
Clouds,625
Clouds,2085
Clouds,4313
Clouds,4795
Clouds,4285
Clouds,4181
Clouds,4177
Clear,4434
Clouds,4791
Clouds,4920
Clouds,5212
Clouds,5352
Clear,5652
Clear,4654
Clear,3629
Clear,2651
Clear,2387
Clouds,2134
Clouds,1971
Clouds,1182
Clouds,652
Clouds,452
Clouds,346
Clouds,394
Clouds,633
Clouds,1887
Clouds,3913
Clouds,4353
Clouds,3848
Clouds,3860
Clouds,3795
Clouds,4471
Clouds,4860
Clouds,5262
Snow,5372
Haze,5372
Snow,5441
Mist,5441
Snow,4760
Mist,4760
Snow,4134
Mist,4134
Snow,3138
Mist,3138
Snow,2637
Mist,2637
Snow,2614
Mist,2614
Snow,2335
Mist,2335
Snow,1646
Mist,1646
Snow,1003
Mist,1003
Snow,670
Mist,670
Snow,503
Mist,503
Snow,357
Mist,357
Snow,399
Mist,399
Snow,619
Mist,619
Snow,1018
Snow,1280
Mist,1280
Snow,1774
Mist,1774
Snow,2565
Mist,2565
Snow,3055
Mist,3055
Snow,3583
Mist,3583
Snow,3910
Snow,4093
Snow,4240
Haze,4240
Snow,4325
Haze,4325
Snow,4357
Haze,4357
Snow,4522
Snow,4732
Mist,2859
Snow,2859
Snow,2647
Mist,2647
Mist,2429
Snow,2429
Mist,2657
Mist,2419
Clouds,1195
Clouds,752
Snow,586
Snow,356
Snow,270
Snow,415
Clouds,651
Snow,1337
Mist,1337
Clouds,1997
Mist,2930
Snow,2930
Snow,3508
Mist,3508
Haze,3951
Snow,3951
Haze,4644
Snow,4644
Snow,4524
Snow,3717
Snow,3206
Clouds,2933
Clouds,2615
Clear,3059
Clear,2277
Mist,1880
Haze,1717
Clear,1126
Clouds,374
Clouds,341
Mist,295
Mist,483
Mist,1421
Mist,3092
Haze,3092
Mist,3733
Mist,3382
Haze,3382
Mist,3453
Mist,3540
Clouds,4234
Haze,4737
Clouds,4599
Clouds,4836
Clouds,4976
Clear,4965
Clear,4419
Clouds,3707
Clouds,3294
Clouds,2888
Clouds,2588
Mist,2293
Clouds,1596
Clouds,1439
Clouds,1502
Snow,933
Clouds,576
Clouds,372
Snow,419
Clouds,640
Clear,745
Clouds,939
Clouds,1243
Clear,1747
Clouds,2291
Clouds,2588
Clouds,2927
Clouds,3012
Clear,3121
Clouds,2864
Clouds,2606
Clear,2298
Clear,2154
Clear,1732
Clear,1589
Clear,1235
Clear,845
Clear,437
Clear,295
Mist,243
Clear,293
Clear,717
Clear,2353
Clear,5366
Clear,5829
Clouds,5110
Haze,4417
Haze,3892
Snow,4100
Clouds,4383
Clouds,4370
Snow,4661
Snow,4836
Mist,4836
Snow,5597
Haze,5597
Snow,5191
Haze,5191
Snow,3756
Clouds,2687
Clouds,2240
Clouds,1828
Clouds,1424
Clouds,952
Clouds,349
Clouds,276
Clouds,729
Clouds,2383
Clouds,5390
Clouds,6431
Snow,4768
Mist,4768
Fog,4768
Snow,4002
Mist,4002
Snow,4280
Mist,4280
Snow,4540
Mist,4540
Snow,4729
Mist,4729
Haze,4729
Snow,4944
Mist,4944
Haze,4944
Snow,5297
Mist,5297
Snow,6142
Mist,6142
Mist,5782
Mist,4129
Haze,4129
Mist,2925
Snow,2925
Mist,2453
Snow,2453
Haze,2453
Mist,2046
Haze,2046
Snow,2046
Mist,1550
Snow,1550
Haze,1550
Mist,1079
Haze,1079
Snow,1079
Mist,604
Snow,604
Snow,353
Snow,301
Mist,301
Snow,326
Mist,326
Haze,675
Haze,2195
Haze,5263
Snow,5263
Snow,6380
Snow,5761
Snow,4844
Mist,4844
Snow,4327
Mist,4327
Snow,4787
Mist,4787
Snow,4880
Clear,5026
Clear,5315
Clear,5636
Clear,6256
Clear,5900
Clear,4353
Clear,3135
Clear,2674
Clear,2463
Clear,2064
Clear,1517
Clear,375
Clear,652
Clear,1597
Clear,2339
Clear,3177
Clear,3482
Clear,3813
Clear,4406
Clear,4191
Clear,4296
Clear,4387
Clouds,4273
Clouds,4230
Clouds,3781
Clouds,2342
Clear,1933
Clear,1873
Clouds,2502
Clear,1602
Clear,951
Clear,608
Mist,507
Clear,318
Mist,256
Mist,406
Mist,709
Mist,927
Mist,1478
Mist,2304
Mist,2897
Haze,2897
Haze,3190
Mist,3190
Haze,3441
Haze,3840
Haze,4074
Haze,4037
Haze,3969
Clear,3762
Clouds,3062
Clouds,2512
Clouds,2087
Mist,1669
Haze,1669
Mist,1384
Haze,1384
Haze,853
Haze,442
Haze,312
Clear,248
Clouds,278
Clouds,754
Clouds,2398
Clouds,5522
Clouds,6681
Clear,5839
Clear,4709
Clear,4131
Clear,4294
Clouds,4410
Clouds,4642
Clouds,5105
Clouds,5494
Clouds,6231
Clouds,5717
Clouds,4169
Clouds,2752
Clouds,2229
Clouds,1894
Clouds,1440
Clouds,961
Clouds,489
Clouds,333
Clouds,230
Clouds,314
Clouds,758
Clouds,2432
Clouds,5674
Clouds,6771
Clouds,6094
Clouds,4964
Clouds,4357
Clouds,4432
Clouds,4589
Clouds,4858
Clouds,6486
Clouds,6271
Clouds,4677
Clouds,2805
Clouds,2528
Clouds,2278
Clouds,1733
Mist,945
Mist,531
Mist,357
Mist,271
Mist,773
Fog,773
Mist,2456
Mist,6852
Mist,6234
Mist,5061
Mist,4243
Haze,4677
Clouds,4753
Clouds,4780
Clouds,5217
Clouds,5447
Clouds,6394
Clouds,6139
Clouds,4465
Clouds,2952
Clouds,2603
Clouds,314
Clear,754
Clear,4902
Clouds,5886
Clouds,4322
Clouds,2857
Clear,2474
Clear,2365
Clear,1070
Clear,557
Clear,334
Clear,308
Clouds,322
Clouds,723
Clear,2367
Clear,5163
Clouds,6029
Clouds,5751
Clouds,4847
Clouds,4367
Clouds,4786
Clouds,4885
Clouds,5387
Rain,5668
Rain,5668
Drizzle,5668
Drizzle,5668
Rain,4476
Rain,4476
Rain,3433
Mist,3433
Rain,3433
Rain,2711
Mist,2711
Rain,2511
Mist,2511
Drizzle,2511
Mist,2143
Rain,2143
Drizzle,1629
Mist,1629
Rain,1629
Drizzle,1043
Mist,1043
Rain,1043
Mist,682
Rain,682
Mist,518
Mist,353
Mist,382
Mist,644
Fog,644
Drizzle,1142
Mist,1142
Fog,1142
Drizzle,1696
Mist,1696
Mist,2624
Mist,3377
Mist,3600
Drizzle,4017
Mist,4017
Fog,4017
Drizzle,4538
Mist,4538
Fog,4538
Drizzle,4556
Mist,4556
Drizzle,4547
Mist,4547
Drizzle,4557
Mist,4557
Fog,4557
Drizzle,4338
Mist,4338
Mist,4170
Drizzle,4170
Drizzle,4170
Mist,3789
Drizzle,3789
Rain,3789
Mist,2627
Drizzle,2627
Mist,2352
Drizzle,2352
Drizzle,2352
Mist,2304
Fog,2304
Drizzle,2304
Rain,2101
Mist,2101
Drizzle,2101
Mist,1807
Clouds,1049
Snow,681
Mist,681
Snow,306
Snow,199
Snow,422
Snow,686
Snow,951
Snow,1444
Haze,2983
Snow,2983
Clouds,3498
Clouds,3907
Snow,3644
Clouds,3687
Clouds,3400
Clouds,2363
Clouds,1943
Haze,1718
Clouds,1274
Clouds,785
Clouds,429
Clouds,265
Clear,222
Clear,281
Clouds,735
Clouds,2368
Clouds,5427
Clouds,6579
Clouds,5908
Snow,4673
Snow,3943
Haze,3943
Snow,4217
Haze,4217
Haze,4509
Snow,4509
Snow,4532
Haze,4532
Snow,5170
Snow,5554
Haze,5554
Snow,6414
Haze,6414
Clouds,5964
Clouds,4203
Clouds,2859
Clouds,2298
Clouds,2065
Clear,1347
Clear,909
Clear,487
Clear,325
Clear,246
Clear,289
Clear,731
Clear,2432
Clouds,5434
Clouds,5916
Clouds,6179
Clouds,4189
Clouds,4497
Clouds,4884
Clouds,5136
Clouds,5627
Clear,6493
Clouds,5739
Clouds,4491
Clouds,3043
Clouds,2828
Clouds,2331
Clouds,1433
Clear,989
Clear,498
Clear,330
Mist,249
Clear,792
Mist,2408
Clear,4987
Clear,5709
Clouds,5751
Clouds,5303
Clear,4333
Clear,4623
Clear,4849
Clear,4984
Clear,5354
Clouds,5700
Clouds,6465
Clear,6019
Clear,4425
Clear,3188
Clear,2807
Clear,3090
Clear,2171
Clear,542
Clouds,339
Clouds,279
Clouds,299
Clouds,761
Clouds,2502
Clouds,5611
Mist,6857
Snow,6857
Clouds,5912
Clouds,4952
Clouds,4205
Clouds,4662
Snow,4929
Snow,4897
Snow,5268
Mist,5268
Snow,5873
Clouds,6490
Clouds,6488
Clear,4582
Clear,3243
Clear,2761
Clear,2646
Clear,1787
Clear,1147
Clear,602
Clouds,355
Clouds,301
Clouds,345
Clouds,712
Clouds,2316
Clouds,5157
Clouds,6439
Clouds,5727
Snow,5023
Snow,4367
Snow,4813
Haze,4813
Clouds,5398
Clouds,5474
Clear,5953
Clear,6514
Clouds,5927
Clouds,4792
Clouds,3503
Clouds,2799
Clouds,2669
Clouds,2311
Clouds,1659
Snow,1021
Snow,696
Snow,535
Mist,535
Snow,353
Clouds,361
Clouds,687
Clouds,1111
Clouds,1702
Clouds,2595
Clouds,3346
Clouds,3550
Clouds,4096
Clouds,4803
Clouds,4906
Clouds,4973
Clouds,4791
Clouds,4837
Clouds,4825
Clouds,4530
Clouds,3076
Clouds,2532
Clouds,3096
Clouds,3125
Clouds,784
Clouds,577
Clouds,246
Clouds,419
Mist,946
Mist,1513
Mist,2132
Clouds,2796
Clouds,3632
Clouds,4028
Clouds,3795
Haze,3695
Snow,3455
Clouds,3075
Clouds,2073
Clouds,3219
Clouds,2215
Clouds,1031
Clouds,331
Clouds,270
Clouds,310
Clouds,667
Clouds,1978
Clouds,4018
Clouds,4397
Clouds,3731
Clouds,3339
Clouds,3551
Clouds,4048
Clouds,4252
Clouds,4483
Clouds,4561
Snow,4420
Haze,4420
Snow,2545
Clouds,2058
Clouds,1790
Clouds,1303
Clear,859
Clouds,275
Clouds,185
Clouds,719
Clouds,719
Clouds,2424
Clouds,2424
Clouds,6256
Clouds,5693
Haze,4031
Haze,4176
Haze,4551
Clouds,4747
Clouds,5459
Clouds,6331
Clouds,6111
Clouds,2774
Clear,2593
Clear,3209
Clear,2538
Clouds,346
Clouds,248
Clouds,312
Clouds,737
Clouds,2486
Clear,5307
Clear,6391
Clouds,6106
Clouds,5394
Clouds,4303
Clouds,4481
Clouds,4779
Clouds,4682
Clouds,5212
Clouds,5633
Clouds,6606
Clouds,6303
Clouds,4584
Clouds,3062
Clouds,2727
Clouds,2484
Clouds,1150
Clouds,289
Clouds,254
Snow,746
Haze,746
Snow,2449
Mist,2449
Snow,6870
Mist,6870
Snow,6256
Haze,6256
Mist,6256
Snow,4286
Snow,4438
Clouds,4731
Clouds,5258
Clouds,6661
Clouds,5891
Clear,3156
Clear,2843
Clear,2521
Clear,1887
Clear,1172
Clear,590
Clouds,376
Clouds,283
Clouds,683
Clouds,2384
Clouds,5269
Clouds,6593
Clouds,5829
Clouds,4463
Clouds,4911
Clouds,5206
Clouds,5546
Clouds,6456
Clouds,6142
Clouds,3633
Clouds,3033
Clouds,2439
Clouds,1690
Snow,669
Mist,584
Clouds,385
Clouds,658
Snow,2052
Snow,2755
Snow,3991
Clouds,4947
Clear,937
Clouds,686
Clouds,462
Clouds,1153
Clouds,1839
Clouds,3245
Clouds,3616
Clouds,3813
Clouds,3124
Clouds,2529
Clouds,2347
Clouds,1596
Clouds,1408
Clouds,1030
Clouds,692
Clouds,383
Clouds,273
Clouds,261
Clouds,334
Clouds,2474
Clouds,5198
Clouds,5565
Clouds,4410
Clouds,4033
Rain,4368
Mist,4799
Snow,4799
Snow,4799
Snow,5708
Mist,5708
Snow,2460
Mist,2460
Rain,2460
Clouds,434
Mist,370
Mist,243
Clouds,340
Mist,2608
Snow,2608
Mist,5646
Mist,6945
Mist,6060
Mist,5100
Clouds,4389
Clouds,4462
Clouds,4739
Clouds,4683
Clouds,5061
Clouds,5693
Clouds,6617
Clouds,6139
Clouds,4679
Clouds,3121
Clouds,2686
Clouds,2734
Clouds,3839
Clouds,1242
Clouds,605
Clouds,389
Clouds,261
Snow,337
Clouds,747
Clouds,2533
Clouds,5348
Clouds,5330
Clouds,5410
Clouds,4403
Clouds,4543
Clouds,4962
Clouds,5303
Clouds,5679
Clouds,6485
Clouds,6312
Clouds,4334
Clouds,3059
Clouds,2787
Clouds,2545
Clouds,2040
Clouds,1130
Clouds,627
Clouds,378
Clouds,291
Clouds,347
Clouds,638
Clouds,2337
Clouds,5110
Clouds,6681
Clouds,5948
Clouds,4996
Clouds,4461
Clouds,4929
Clouds,5246
Clouds,5201
Clouds,5518
Clouds,6037
Clouds,5971
Clouds,4909
Clouds,4053
Clouds,2945
Clouds,2547
Clouds,2396
Clouds,2320
Clouds,1517
Clouds,945
Clouds,580
Clouds,472
Clouds,354
Clouds,417
Clouds,678
Clear,1198
Clear,1909
Clear,2689
Clear,3438
Clear,3885
Clear,4420
Clouds,4907
Clouds,4901
Clouds,4684
Clouds,4760
Clouds,4763
Clouds,4471
Clouds,4113
Clouds,3440
Clouds,2768
Clouds,2390
Clouds,2752
Clouds,2258
Clouds,1103
Clouds,730
Clouds,579
Clouds,338
Clouds,255
Clouds,425
Clouds,720
Clouds,1080
Clouds,1630
Clouds,2428
Clouds,3230
Clouds,3555
Clouds,3676
Clouds,4072
Clouds,4178
Clouds,4148
Clouds,4665
Clouds,3536
Snow,2196
Clouds,1656
Clouds,1566
Clouds,2658
Clouds,1068
Clouds,522
Clouds,285
Clouds,265
Clouds,352
Clouds,742
Clouds,2327
Clear,4897
Clear,5884
Clear,4790
Clear,5463
Clear,4141
Clear,4195
Clouds,4506
Clouds,4416
Clouds,4882
Clouds,5430
Clouds,6316
Clouds,6067
Clouds,4454
Clouds,2912
Clouds,2519
Clouds,2083
Clouds,1396
Clouds,909
Clouds,326
Clouds,243
Clouds,326
Clouds,747
Clouds,2336
Clear,4591
Clear,5100
Clear,5523
Clear,5376
Clear,4364
Clear,4435
Clouds,4680
Clouds,4811
Clouds,5064
Clouds,6242
Clouds,6235
Clouds,4721
Clouds,3200
Clouds,2846
Clouds,2372
Clouds,1475
Clouds,1013
Clouds,526
Clouds,294
Clouds,271
Clouds,315
Snow,774
Snow,2605
Mist,2605
Mist,6454
Mist,6531
Clouds,4039
Clouds,4034
Clouds,4544
Clouds,4995
Clouds,5597
Clouds,6393
Clear,6087
Clear,3281
Clouds,1768
Clouds,3022
Clouds,384
Clouds,372
Clouds,761
Clouds,2546
Clouds,6274
Clouds,6076
Clouds,4444
Clouds,4829
Haze,4995
Haze,5323
Haze,6497
Haze,6050
Clouds,4432
Clear,3282
Haze,3019
Haze,3924
Haze,3310
Haze,1296
Mist,414
Haze,414
Mist,324
Haze,324
Mist,339
Haze,339
Mist,735
Haze,735
Mist,2391
Haze,2391
Mist,6710
Mist,5940
Mist,5044
Mist,4638
Haze,4974
Mist,4974
Mist,5312
Haze,5312
Haze,5642
Mist,5642
Clouds,5858
Clouds,6579
Clouds,6095
Clouds,4831
Clouds,3621
Clouds,2931
Clouds,2861
Clouds,3112
Clouds,1856
Clouds,721
Clouds,525
Clouds,426
Clouds,730
Clouds,1946
Haze,3001
Clouds,4170
Clear,4383
Clear,4799
Clear,4710
Clear,4621
Clear,4880
Clear,4374
Clouds,3972
Clouds,3334
Clouds,2768
Clouds,3169
Clouds,4198
Clouds,1997
Clouds,1230
Clouds,721
Clouds,605
Clouds,348
Clouds,299
Clouds,456
Haze,901
Haze,1426
Mist,1426
Haze,1965
Haze,2146
Haze,2177
Haze,2059
Mist,2212
Haze,2212
Mist,2460
Haze,2460
Mist,2230
Haze,2230
Mist,1539
Mist,1330
Mist,1021
Mist,723
Haze,252
Mist,252
Mist,265
Haze,265
Snow,807
Mist,807
Haze,807
Snow,2419
Mist,2419
Haze,2419
Mist,5325
Haze,5325
Snow,5325
Mist,5032
Haze,5032
Snow,5032
Mist,3866
Snow,3866
Rain,3866
Fog,3866
Snow,3866
Mist,3959
Snow,3959
Snow,3959
Fog,3959
Snow,4200
Mist,4200
Snow,4200
Fog,4200
Snow,4723
Mist,4723
Snow,4723
Mist,5177
Snow,5177
Mist,6202
Snow,6202
Drizzle,6202
Mist,5789
Rain,5789
Snow,5789
Mist,4095
Snow,4095
Rain,2782
Mist,2782
Snow,2782
Snow,2452
Mist,2452
Snow,2060
Mist,2060
Snow,1407
Mist,1407
Snow,958
Mist,958
Mist,522
Snow,522
Mist,332
Snow,332
Snow,289
Mist,289
Snow,343
Mist,343
Snow,782
Snow,6655
Snow,6198
Mist,6198
Clouds,5011
Clouds,4386
Clouds,4614
Clouds,4759
Clouds,4834
Clouds,5209
Clouds,5716
Clouds,6381
Clouds,6079
Clouds,4623
Clouds,3205
Clouds,2669
Clouds,1622
Clear,559
Clear,333
Clear,264
Snow,771
Clear,2611
Clouds,5246
Clouds,6544
Clouds,4559
Clouds,4782
Clouds,5074
Clouds,5313
Clear,5875
Clear,6759
Clouds,6353
Clouds,4704
Clouds,3098
Clouds,2896
Clouds,2344
Clouds,1663
Clouds,967
Clouds,567
Clouds,375
Clouds,278
Clouds,749
Clouds,2527
Clouds,5016
Clouds,5383
Mist,5433
Clouds,5493
Clouds,4425
Clouds,4818
Clouds,5026
Clouds,5015
Clouds,5493
Clouds,6011
Snow,6943
Rain,6098
Snow,6098
Snow,4528
Snow,3330
Mist,3330
Rain,3330
Snow,2909
Mist,2909
Snow,2909
Snow,3005
Mist,3005
Snow,3814
Mist,3814
Fog,3814
Snow,3814
Snow,1613
Mist,1613
Snow,1613
Fog,1613
Snow,792
Mist,792
Snow,465
Mist,465
Snow,349
Mist,349
Snow,360
Mist,360
Clouds,732
Clouds,2364
Clouds,6660
Mist,5744
Haze,4742
Clouds,5223
Clouds,5463
Clouds,5748
Clouds,6129
Clouds,6497
Clouds,5915
Clouds,4668
Clouds,3900
Clouds,3070
Clouds,2755
Clouds,2382
Clear,2977
Clouds,1494
Clouds,757
Clouds,567
Clouds,341
Clouds,402
Clouds,689
Clouds,1856
Clouds,2807
Clouds,3798
Clouds,3963
Clouds,4292
Clouds,4673
Clouds,4689
Clear,4637
Clear,4726
Clear,4880
Clear,4436
Clear,4072
Clear,3560
Clear,2990
Clear,3045
Clear,2642
Clear,1785
Clear,740
Mist,613
Snow,268
Snow,426
Mist,962
Snow,962
Mist,1647
Fog,1647
Snow,1647
Haze,3234
Mist,3234
Snow,3234
Haze,3580
Snow,3580
Snow,4143
Clouds,4312
Clouds,4422
Clear,4165
Clouds,4208
Clouds,4030
Clouds,3830
Clouds,4139
Clear,3369
Clear,2185
Clouds,1672
Clouds,985
Clouds,556
Clouds,379
Clouds,338
Clouds,295
Clouds,735
Clear,2231
Clear,4570
Clouds,5512
Clouds,4718
Clouds,4103
Clouds,3974
Clouds,4277
Clouds,4680
Clouds,4677
Clouds,4876
Clouds,5046
Clouds,5466
Clouds,5066
Clouds,3825
Clouds,2816
Clouds,2281
Clouds,2062
Clouds,1415
Clear,911
Clouds,470
Clouds,292
Clouds,235
Clouds,776
Clouds,2638
Clouds,5741
Clouds,6996
Haze,6008
Haze,4273
Mist,4273
Mist,4493
Haze,4493
Clouds,4756
Clouds,5120
Clouds,6425
Clouds,5936
Snow,3126
Snow,2731
Snow,2343
Mist,2343
Snow,1489
Snow,295
Snow,220
Snow,751
Haze,2560
Clouds,5909
Snow,6125
Haze,4334
Haze,4608
Clear,4964
Clear,5276
Clear,6723
Clear,6153
Clear,3234
Clear,2987
Clear,1635
Clear,1034
Clear,326
Clear,244
Clear,791
Clear,2607
Clear,5685
Clear,6986
Clear,6250
Snow,4654
Clouds,5044
Clear,5206
Clouds,5484
Clouds,6103
Clear,6619
Clouds,6148
Clouds,4707
Clouds,3431
Clouds,3030
Clouds,2695
Clouds,2049
Clear,1196
Clouds,682
Clouds,373
Clouds,309
Clouds,406
Clear,861
Clouds,2358
Clear,4068
Clouds,3675
Clouds,3310
Clouds,3870
Clouds,3479
Clouds,3541
Clouds,4132
Clouds,4476
Clouds,4913
Clouds,5254
Clouds,5830
Clouds,5433
Clouds,4421
Clouds,3254
Clouds,2759
Clouds,2566
Clouds,2203
Clouds,1559
Snow,1059
Snow,829
Snow,545
Mist,545
Snow,367
Mist,367
Snow,367
Snow,387
Mist,387
Snow,387
Fog,387
Snow,664
Mist,664
Snow,664
Snow,1188
Mist,1188
Snow,1943
Mist,1943
Snow,2976
Mist,2976
Snow,2976
Fog,2976
Snow,3524
Mist,3524
Snow,3890
Mist,3890
Snow,4212
Snow,4600
